user_id,prod_id,uid,pid,rating,label_binary,date
26151,2853,6921,2117,4.0,0,2011-04-11
24241,144,6443,108,3.0,0,2014-01-25
80159,1001,18578,738,4.0,0,2013-08-27
33914,535,9068,402,4.0,0,2010-08-15
7815,2547,861,1890,3.0,0,2011-05-10
12862,2079,2758,1540,4.0,0,2009-12-02
112374,3559,23362,2628,5.0,0,2012-11-03
149964,3355,28253,2481,4.0,0,2013-12-21
209616,3672,34479,2714,1.0,0,2014-12-28
236958,4273,36969,3154,5.0,0,2013-04-14
106350,2529,22531,1878,5.0,1,2013-07-06
74093,2529,17468,1878,5.0,0,2013-09-28
25275,210,6677,159,4.0,0,2014-08-10
231594,4034,36467,2980,5.0,0,2012-06-02
104725,4310,22249,3186,5.0,0,2014-07-05
68364,3031,16408,2237,4.0,0,2010-06-06
30511,1060,8195,782,4.0,0,2012-09-20
196330,3265,33208,2405,4.0,0,2012-10-20
173318,3267,30881,2407,5.0,0,2011-07-25
223239,3888,35723,2875,4.0,0,2011-05-08
55040,3056,13832,2257,5.0,0,2014-09-24
22208,954,5897,704,4.0,0,2014-04-14
206535,3618,34195,2672,5.0,0,2011-01-10
10093,682,1686,517,4.0,0,2010-03-09
246601,3618,37752,2672,2.0,0,2010-03-08
50370,1441,12857,1061,5.0,0,2013-10-19
154135,3267,28728,2407,4.0,0,2014-08-13
106569,1425,22564,1046,1.0,0,2014-02-08
139726,4400,27042,3253,4.0,0,2010-08-27
20714,458,5333,344,4.0,0,2011-04-02
111572,3941,23261,2916,2.0,0,2013-04-06
9355,1436,1412,1057,4.0,0,2013-01-09
177408,656,31316,499,5.0,0,2014-06-28
52653,552,13334,415,5.0,0,2014-10-04
22889,103,6094,76,3.0,0,2008-12-09
7315,4747,673,3513,5.0,0,2014-12-09
10926,515,2022,389,4.0,0,2010-05-27
137910,2023,26815,1498,3.0,0,2014-10-06
44542,3132,11597,2308,4.0,0,2013-11-09
27777,1700,7379,1244,4.0,0,2012-11-11
217314,3825,35184,2823,5.0,0,2008-08-06
199873,3318,33570,2449,5.0,0,2011-04-02
19077,2605,4810,1927,5.0,0,2011-04-07
11266,2694,2143,1991,4.0,0,2014-10-19
37455,1907,9937,1406,3.0,0,2013-02-17
166341,899,30141,664,5.0,1,2014-05-22
85912,1101,19462,814,1.0,0,2014-06-01
19055,3536,4798,2613,4.0,0,2011-01-13
146118,2181,27806,1616,5.0,0,2014-05-21
13176,4260,2858,3144,2.0,0,2013-05-11
24418,889,6500,656,3.0,0,2012-12-28
48113,3259,12372,2400,4.0,0,2014-02-24
83162,899,19059,664,3.0,1,2014-08-10
110232,1510,23077,1107,3.0,0,2012-07-24
50830,4900,12977,3628,4.0,0,2012-02-13
224176,3902,35813,2889,3.0,0,2013-06-05
28231,198,7514,149,3.0,0,2014-10-10
24025,3421,6375,2528,4.0,0,2014-12-12
23755,1574,6303,1152,4.0,0,2010-09-30
23526,1433,6242,1054,5.0,0,2012-06-03
30697,2058,8242,1522,4.0,0,2011-09-29
140683,5019,27176,3715,4.0,0,2013-07-04
173593,3021,30904,2230,5.0,1,2011-10-29
87294,1141,19687,838,4.0,0,2013-05-11
36385,4698,9652,3473,5.0,0,2014-06-10
212313,3737,34700,2765,5.0,1,2010-12-30
206707,1342,34214,977,5.0,0,2011-06-22
73181,187,17293,142,4.0,0,2009-05-05
220877,3875,35517,2864,4.0,1,2011-11-12
39957,368,10554,274,4.0,0,2013-08-26
127264,2605,25401,1927,4.0,0,2013-06-12
204516,892,34011,658,1.0,1,2010-08-22
34218,1205,9127,884,5.0,0,2013-11-15
31321,2740,8412,2028,3.0,1,2011-11-20
7112,2371,596,1761,4.0,0,2012-03-08
194822,2605,33051,1927,5.0,0,2013-01-25
6637,9,438,6,1.0,0,2014-04-10
178463,85,31408,62,4.0,0,2011-03-01
175629,2855,31127,2119,3.0,0,2014-10-28
124528,1798,25040,1319,4.0,0,2010-02-26
16666,3044,3959,2247,4.0,0,2012-08-04
133368,3317,26221,2448,5.0,0,2014-08-28
136013,1968,26571,1456,4.0,0,2013-10-14
120458,3989,24489,2946,4.0,0,2014-11-07
27319,186,7238,141,5.0,0,2009-10-14
221144,3875,35544,2864,3.0,0,2012-06-29
11608,566,2232,426,4.0,0,2013-10-06
44998,3495,11691,2581,4.0,0,2012-01-23
151513,2277,28419,1694,4.0,0,2014-11-03
29514,1121,7885,825,3.0,0,2013-10-10
18675,3582,4649,2646,4.0,0,2013-04-21
9303,2127,1395,1578,4.0,0,2012-12-30
34929,643,9305,487,3.0,1,2013-11-23
116514,3604,23959,2662,4.0,0,2011-12-28
11150,3345,2103,2471,5.0,0,2014-02-14
46857,482,12078,362,4.0,0,2012-07-28
52004,2341,13201,1739,4.0,0,2011-09-28
16254,1954,3836,1443,5.0,0,2014-07-16
76114,4719,17865,3490,5.0,0,2014-12-07
51886,654,13178,497,5.0,1,2013-01-24
156728,4267,29047,3150,5.0,0,2009-10-13
72954,3685,17249,2724,3.0,0,2013-02-07
91047,4034,20278,2980,4.0,0,2013-02-06
200229,3329,33605,2457,5.0,0,2014-05-31
131267,1891,25940,1391,5.0,0,2014-01-25
9848,28,1601,20,5.0,0,2009-06-06
6463,1391,391,1017,4.0,0,2013-01-30
230297,4027,36355,2974,5.0,1,2011-01-13
234832,3684,36748,2723,5.0,0,2014-10-05
56184,1941,14045,1431,4.0,0,2009-12-04
38831,1306,10267,951,4.0,0,2011-07-29
128064,1222,25508,895,5.0,0,2014-07-30
110466,1519,23108,1112,5.0,0,2013-07-11
50638,515,12919,389,5.0,0,2012-06-04
248745,4634,37941,3426,5.0,1,2014-11-13
67256,4995,16218,3697,5.0,0,2010-08-06
136761,754,26670,563,5.0,0,2014-08-20
149627,2255,28221,1677,5.0,0,2012-12-27
26622,897,7071,662,3.0,0,2011-05-16
96656,4776,21133,3533,1.0,0,2013-04-17
34725,294,9268,220,3.0,0,2014-05-13
41861,2759,11003,2043,4.0,0,2012-02-14
24083,2231,6398,1656,4.0,0,2013-08-12
69348,424,16606,317,5.0,0,2008-02-11
74706,4698,17595,3473,4.0,0,2012-11-27
35966,4052,9537,2993,5.0,1,2011-08-13
16212,3954,3822,2924,1.0,0,2014-09-19
69907,4949,16713,3663,5.0,0,2014-10-20
20490,1514,5251,1110,4.0,0,2014-05-02
10971,48,2038,36,4.0,0,2014-06-24
190670,3215,32609,2373,5.0,0,2011-04-16
19830,251,5027,191,5.0,0,2014-12-26
39619,1276,10472,932,3.0,0,2013-05-07
20803,1433,5360,1054,3.0,0,2011-11-16
8668,4400,1189,3253,3.0,0,2012-03-02
19099,2632,4824,1947,4.0,0,2010-08-29
48502,4905,12437,3630,1.0,0,2014-07-04
56254,2495,14064,1850,5.0,1,2013-01-07
229535,4081,36281,3013,4.0,0,2013-01-22
176223,2866,31187,2126,5.0,0,2014-12-23
177095,2879,31283,2137,5.0,1,2011-07-07
46153,4816,11942,3564,4.0,0,2011-04-13
11151,4156,2104,3066,3.0,0,2014-08-31
78680,966,18301,714,4.0,0,2011-08-07
20794,3806,5355,2812,5.0,0,2013-08-22
20986,2265,5429,1684,5.0,0,2012-04-14
26815,4576,7120,3382,5.0,0,2014-11-24
19275,4285,4879,3163,4.0,0,2013-02-05
15810,629,3714,475,4.0,0,2011-07-28
26107,163,6910,123,1.0,0,2013-10-01
8225,4455,1030,3295,5.0,0,2013-08-08
213975,3745,34862,2769,4.0,0,2012-01-22
30090,1064,8043,784,2.0,0,2014-09-23
216994,2774,35154,2056,5.0,1,2011-11-18
29910,4723,7985,3493,4.0,0,2010-06-06
137153,3685,26716,2724,4.0,0,2014-09-07
5263,2817,65,2086,4.0,0,2011-01-25
130035,1881,25783,1383,5.0,0,2010-10-01
13432,3526,2932,2605,5.0,0,2014-05-19
29384,210,7847,159,5.0,0,2009-11-21
126106,4623,25248,3419,5.0,0,2010-02-23
259819,3975,38920,2940,4.0,0,2013-12-28
237834,596,37036,448,3.0,0,2013-03-03
160311,3755,29495,2777,5.0,0,2013-08-08
163425,2574,29835,1909,2.0,0,2012-01-21
134851,4005,26424,2959,2.0,0,2013-05-27
34435,1652,9194,1208,2.0,0,2013-11-07
261797,4480,39069,3314,4.0,0,2013-12-01
245844,4554,37702,3366,5.0,0,2013-09-17
55923,4206,14005,3107,3.0,0,2014-09-18
126845,1058,25340,781,5.0,0,2013-12-10
44065,3495,11483,2581,4.0,0,2013-07-24
136532,2933,26643,2177,4.0,0,2010-02-28
85953,3237,19471,2387,4.0,0,2010-07-26
55465,2891,13918,2148,3.0,0,2014-04-06
59974,1526,14797,1118,5.0,0,2012-05-03
204518,892,34012,658,1.0,1,2010-06-26
178780,2985,31448,2205,4.0,0,2014-08-16
16794,2444,4007,1812,4.0,0,2012-03-25
8467,332,1114,245,3.0,0,2011-05-23
151617,2277,28438,1694,4.0,0,2011-12-15
7863,3341,882,2468,5.0,0,2010-05-15
12808,892,2726,658,5.0,0,2011-06-07
6435,3718,386,2749,5.0,0,2013-04-10
76946,947,18000,699,4.0,0,2014-06-04
28130,3866,7492,2857,4.0,0,2010-03-18
63875,4319,15587,3194,4.0,0,2013-08-19
57817,4776,14382,3533,3.0,0,2013-10-22
29751,3162,7948,2330,4.0,0,2011-08-18
134184,1941,26326,1431,4.0,0,2011-07-01
193189,4698,32880,3473,4.0,0,2012-12-03
106775,5027,22594,3722,5.0,1,2012-11-06
134709,135,26410,99,4.0,0,2012-12-16
115828,2440,23867,1808,5.0,0,2014-09-03
248863,4636,37952,3428,5.0,0,2011-12-25
67467,820,16264,610,5.0,0,2014-02-10
5629,1510,210,1107,3.0,0,2011-06-16
20689,4884,5321,3616,5.0,0,2012-07-10
119066,3491,24283,2578,5.0,0,2012-01-12
63438,733,15508,551,2.0,0,2013-09-14
253358,3022,38355,2231,5.0,0,2013-11-05
84226,4482,19201,3316,3.0,0,2011-07-20
8469,1356,1116,990,4.0,0,2014-05-07
35314,2465,9390,1825,3.0,0,2012-03-26
139532,2069,27015,1533,1.0,0,2014-03-30
27256,185,7224,140,4.0,0,2010-02-13
48534,946,12447,698,4.0,0,2014-07-30
169963,3268,30522,2408,5.0,0,2011-04-19
55184,4689,13862,3466,3.0,0,2014-01-07
32885,942,8805,695,5.0,0,2012-09-12
172088,3217,30755,2374,4.0,0,2014-06-09
260853,3309,39003,2441,5.0,0,2015-01-05
233074,4156,36599,3066,2.0,1,2014-02-01
32028,523,8590,395,5.0,0,2010-04-25
81512,1941,18784,1431,5.0,0,2009-06-29
29577,216,7913,163,1.0,1,2014-08-24
230383,4097,36363,3025,2.0,0,2014-02-22
86077,1818,19494,1334,4.0,0,2013-01-12
11577,3180,2221,2344,4.0,0,2013-07-31
35118,298,9358,224,5.0,0,2013-08-22
129608,3618,25708,2672,4.0,0,2012-11-26
8253,3937,1042,2912,4.0,0,2005-08-14
208986,1052,34417,779,4.0,0,2014-06-05
85285,1088,19372,803,5.0,1,2014-04-28
155618,2384,28918,1771,1.0,0,2013-12-01
8939,1770,1288,1299,4.0,0,2009-03-18
77713,3244,18130,2391,4.0,0,2012-07-13
243279,4623,37464,3419,5.0,0,2011-03-21
164496,2616,29941,1934,5.0,0,2014-05-04
240438,1205,37222,884,4.0,0,2014-01-13
14167,781,3171,583,3.0,0,2013-09-07
18310,3782,4510,2795,5.0,0,2014-06-03
194433,2605,33008,1927,5.0,0,2014-10-06
184496,3075,32010,2268,4.0,0,2012-11-24
33033,275,8829,206,1.0,0,2012-08-13
234334,3208,36701,2366,3.0,0,2013-07-07
49724,283,12724,213,2.0,0,2012-05-20
59799,1457,14764,1073,4.0,0,2012-04-11
109014,1492,22903,1091,5.0,0,2011-04-08
32016,1618,8587,1185,3.0,0,2014-06-10
38987,4829,10328,3576,4.0,0,2010-06-18
125939,2291,25218,1705,4.0,1,2012-03-25
37231,4358,9882,3225,4.0,0,2014-07-27
50671,515,12929,389,4.0,0,2011-05-10
41490,4997,10896,3699,5.0,0,2009-10-08
72385,963,17152,711,5.0,0,2011-05-22
31068,4513,8342,3337,1.0,1,2010-10-27
11952,2354,2381,1746,2.0,0,2009-07-26
156028,2397,28955,1777,3.0,0,2013-12-21
31119,4513,8353,3337,4.0,0,2008-06-21
42114,832,11046,620,3.0,0,2013-12-21
22414,237,5965,178,2.0,0,2013-02-24
244232,1832,37556,1343,4.0,0,2012-05-03
99178,2605,21494,1927,4.0,0,2011-01-08
186996,2442,32231,1810,5.0,0,2014-05-13
43284,430,11313,322,5.0,1,2014-07-16
54685,1574,13750,1152,2.0,0,2010-09-27
198483,3567,33435,2633,1.0,0,2009-09-07
76339,3868,17895,2859,4.0,0,2013-10-26
30097,4448,8047,3290,5.0,0,2014-01-19
30024,233,8009,174,5.0,1,2012-04-18
43908,4025,11457,2972,5.0,0,2014-04-20
41583,4083,10923,3014,4.0,0,2010-12-14
6938,372,530,277,2.0,0,2014-04-18
75040,4413,17673,3263,5.0,0,2011-11-09
43607,1994,11387,1475,5.0,0,2012-05-22
259792,3309,38916,2441,5.0,0,2014-09-17
93518,3194,20656,2356,4.0,0,2010-03-02
34576,2719,9232,2012,3.0,0,2011-07-10
227109,3990,36095,2947,5.0,0,2014-08-22
54075,3156,13634,2325,2.0,0,2013-03-18
15220,4186,3509,3089,4.0,0,2009-07-10
261511,4949,39049,3663,5.0,0,2014-06-29
231012,4535,36416,3352,4.0,0,2011-08-21
199293,3318,33514,2449,4.0,1,2014-04-19
10525,43,1843,33,3.0,0,2014-08-10
57531,4997,14315,3699,5.0,0,2011-01-24
200294,3329,33613,2457,4.0,0,2011-03-28
154236,3745,28743,2769,5.0,0,2014-08-06
20105,4800,5108,3551,3.0,0,2013-12-09
5069,90,5,67,4.0,0,2012-05-19
59891,4647,14776,3437,5.0,0,2013-08-29
86884,3085,19632,2274,5.0,0,2014-03-06
87326,1141,19694,838,4.0,0,2012-12-25
5559,3265,169,2405,3.0,0,2012-08-20
33364,280,8904,210,1.0,0,2014-04-07
40892,391,10745,292,5.0,0,2014-01-10
243419,4465,37477,3301,4.0,0,2014-12-04
26094,2762,6907,2046,4.0,0,2010-09-15
179087,822,31478,612,5.0,0,2008-07-23
184531,3075,32015,2268,5.0,0,2012-02-24
74770,4698,17610,3473,5.0,0,2012-08-02
57886,629,14397,475,3.0,0,2011-09-22
19790,3936,5015,2911,4.0,0,2014-10-19
183228,3037,31897,2243,5.0,1,2012-12-14
144393,2146,27600,1593,5.0,0,2009-09-12
199093,3317,33489,2448,4.0,0,2013-07-24
235909,4204,36857,3105,1.0,0,2013-06-25
54978,1941,13816,1431,4.0,0,2012-06-29
234245,4117,36694,3039,4.0,0,2012-12-13
50088,508,12799,383,5.0,0,2014-04-15
18098,113,4433,84,4.0,0,2012-09-03
156039,2397,28959,1777,2.0,0,2013-06-16
83035,3081,19035,2271,5.0,0,2012-01-29
228979,4064,36234,3002,4.0,0,2014-10-11
125820,1814,25202,1330,4.0,0,2013-05-18
260736,4462,38985,3299,1.0,1,2013-01-24
56976,615,14191,464,4.0,0,2011-11-12
20443,2945,5233,2183,3.0,0,2011-01-16
20216,1952,5154,1441,3.0,0,2014-01-23
120647,1710,24516,1252,5.0,0,2014-10-26
14255,2017,3211,1493,3.0,0,2013-01-31
144888,3745,27662,2769,2.0,1,2014-04-14
182370,4897,31821,3625,5.0,0,2013-11-26
69845,4954,16702,3666,2.0,0,2013-06-25
74747,4477,17602,3311,5.0,0,2014-02-10
36673,944,9747,696,4.0,0,2011-09-11
148723,2805,28111,2077,5.0,0,2014-02-23
55764,4348,13985,3218,1.0,0,2009-12-22
106522,1425,22559,1046,5.0,0,2014-12-31
77510,3690,18099,2729,5.0,0,2011-03-14
8009,210,944,159,3.0,0,2009-06-22
252939,4698,38318,3473,5.0,0,2009-10-30
36615,1597,9738,1169,3.0,0,2010-05-26
69454,828,16632,617,2.0,0,2010-09-16
166673,899,30190,664,5.0,0,2008-05-09
88487,1152,19881,845,5.0,0,2014-08-10
39070,496,10356,375,5.0,1,2013-10-03
21018,3746,5442,2770,4.0,0,2013-08-13
54781,2174,13770,1612,4.0,0,2014-05-01
62782,725,15363,546,5.0,0,2014-11-23
199668,3318,33551,2449,5.0,0,2013-07-15
16174,3312,3810,2443,4.0,0,2013-03-25
9978,4401,1645,3254,2.0,0,2014-03-29
105470,4223,22373,3117,5.0,0,2012-03-06
7584,1001,772,738,4.0,0,2012-04-17
14392,3839,3253,2836,4.0,0,2014-12-14
109658,1502,22988,1099,5.0,0,2012-06-12
199775,3318,33558,2449,4.0,0,2012-05-23
225515,3941,35926,2916,2.0,0,2012-09-09
111249,3677,23213,2717,3.0,0,2013-09-08
57588,4539,14336,3355,5.0,0,2008-01-23
29501,2539,7880,1883,5.0,0,2013-12-02
11147,3345,2101,2471,5.0,0,2014-02-22
9905,4895,1626,3624,4.0,0,2009-12-21
37773,3516,10011,2596,3.0,0,2012-03-24
7990,4945,936,3661,4.0,0,2012-07-20
14558,191,3314,146,4.0,0,2013-04-07
183544,3112,31921,2290,4.0,0,2013-05-07
39307,3745,10406,2769,3.0,0,2011-01-14
214385,3745,34902,2769,3.0,0,2010-08-28
217397,3830,35195,2828,4.0,1,2014-02-19
183234,3037,31899,2243,4.0,0,2014-11-01
100327,1344,21664,979,5.0,0,2013-08-10
85175,5016,19352,3712,2.0,1,2014-01-15
106583,4034,22568,2980,3.0,0,2010-10-19
72953,2620,17248,1938,4.0,0,2012-12-24
10827,2136,1977,1586,4.0,0,2014-12-28
23809,1431,6317,1052,5.0,0,2013-03-27
7915,589,906,442,3.0,0,2010-03-10
32916,3006,8811,2223,5.0,0,2014-08-05
240343,3095,37216,2279,5.0,1,2010-11-07
36985,4944,9833,3660,3.0,0,2014-07-08
159636,2480,29416,1837,5.0,0,2014-06-13
99402,2477,21525,1834,3.0,0,2009-03-08
16533,1052,3918,779,4.0,0,2011-04-08
35865,1536,9515,1127,4.0,0,2012-05-16
14981,4390,3436,3247,5.0,0,2012-09-17
179821,3837,31557,2834,1.0,0,2014-12-25
198815,2856,33462,2120,4.0,0,2011-08-15
54640,2606,13739,1928,4.0,0,2014-10-04
29016,2265,7743,1684,4.0,0,2010-09-09
8389,2720,1088,2013,2.0,0,2012-03-17
19034,4829,4788,3576,5.0,0,2009-11-05
248153,3727,37884,2756,5.0,1,2011-07-01
12719,4076,2688,3009,4.0,0,2011-04-17
48182,1814,12382,1330,5.0,1,2010-06-20
30239,658,8111,501,4.0,0,2010-07-19
26954,1151,7145,844,4.0,0,2013-01-12
58802,3931,14557,2906,4.0,0,2014-09-13
10916,4458,2017,3297,5.0,0,2011-04-11
38936,4829,10310,3576,5.0,0,2011-01-07
18219,1375,4489,1006,5.0,0,2008-10-19
12514,1354,2596,988,4.0,0,2013-06-02
28651,1700,7610,1244,3.0,0,2013-10-20
10596,646,1874,490,4.0,0,2014-01-27
195587,3254,33135,2396,5.0,1,2010-09-09
254688,4743,38475,3509,3.0,0,2013-03-26
129449,3237,25680,2387,5.0,0,2013-10-06
263652,4997,39213,3699,5.0,0,2009-12-17
78486,966,18269,714,3.0,1,2014-02-10
21222,1199,5522,879,4.0,0,2010-10-29
99711,1341,21567,976,4.0,0,2013-07-03
19057,127,4800,93,5.0,0,2010-01-19
18756,4287,4676,3164,4.0,0,2011-09-27
69127,828,16566,617,1.0,0,2011-07-09
59883,828,14772,617,5.0,0,2014-06-27
95697,291,20975,219,2.0,0,2014-08-17
236667,4259,36940,3143,2.0,0,2013-01-06
29892,3376,7980,2497,5.0,1,2011-08-04
9368,1881,1417,1383,3.0,0,2013-08-21
168667,2703,30397,1999,1.0,0,2014-07-20
24110,3136,6406,2311,5.0,0,2013-03-25
9498,1172,1463,860,5.0,0,2013-03-05
238272,4299,37063,3176,5.0,0,2010-04-10
95299,1283,20910,935,4.0,1,2012-09-08
93243,4623,20594,3419,5.0,0,2011-02-22
58893,759,14575,568,5.0,0,2014-04-20
9601,1872,1506,1374,4.0,0,2013-08-12
13604,1536,2980,1127,4.0,0,2012-05-10
201369,3380,33714,2499,4.0,1,2013-04-04
11274,2694,2146,1991,5.0,0,2014-07-18
241098,1257,37286,915,4.0,0,2013-10-21
151643,2266,28441,1685,4.0,1,2014-12-26
163904,3069,29878,2265,1.0,0,2012-08-13
12389,24,2546,18,2.0,0,2014-08-01
95871,1772,20999,1300,5.0,0,2014-10-03
137114,2002,26707,1482,5.0,0,2014-07-24
135268,1957,26483,1446,5.0,0,2012-08-15
188644,3178,32412,2342,5.0,0,2010-09-24
9573,1859,1498,1366,3.0,0,2012-06-19
103259,1401,22039,1026,5.0,0,2014-06-02
220731,3870,35507,2861,3.0,0,2011-04-24
77371,1031,18075,761,4.0,0,2012-10-10
63043,3938,15421,2913,4.0,0,2012-09-04
93510,3618,20654,2672,5.0,0,2007-07-01
6595,283,430,213,5.0,0,2014-04-29
230695,4114,36388,3037,3.0,0,2013-09-23
7986,3876,934,2865,4.0,0,2009-09-25
173632,2805,30910,2077,5.0,0,2014-04-20
58457,642,14505,486,2.0,0,2014-12-28
10100,566,1691,426,4.0,0,2009-11-16
63344,2404,15484,1784,5.0,0,2013-01-19
136078,3439,26582,2540,5.0,0,2014-12-30
78285,3899,18230,2886,2.0,0,2010-03-15
18501,114,4591,85,3.0,0,2010-05-23
73099,4520,17281,3341,4.0,0,2011-04-27
169384,1306,30464,951,5.0,1,2012-01-08
130677,1882,25866,1384,1.0,0,2010-01-29
41379,495,10863,374,4.0,0,2013-01-14
33507,3491,8953,2578,5.0,0,2011-09-13
229205,4630,36255,3424,4.0,0,2013-12-27
30185,2605,8088,1927,5.0,0,2010-12-17
11577,57,2221,41,4.0,0,2014-03-02
11495,1731,2192,1267,4.0,0,2014-12-27
171115,2758,30646,2042,5.0,0,2014-05-26
27113,3317,7187,2448,5.0,0,2013-04-15
138466,2035,26881,1505,4.0,1,2013-09-14
145753,2172,27763,1610,4.0,0,2010-06-23
215500,3250,35014,2393,5.0,1,2014-02-23
48542,3965,12448,2932,4.0,0,2014-08-19
120960,453,24569,341,1.0,1,2011-01-08
14211,3259,3187,2400,3.0,0,2014-04-02
33637,716,8994,539,4.0,0,2010-10-20
144848,889,27656,656,4.0,0,2013-01-20
7736,1592,830,1165,4.0,0,2009-04-14
155155,1400,28863,1025,5.0,0,2013-11-02
11678,2146,2260,1593,5.0,0,2011-07-06
224325,3995,35828,2952,5.0,1,2012-04-24
148760,2248,28116,1671,5.0,0,2013-07-08
16474,127,3900,93,3.0,0,2013-12-26
11209,4997,2128,3699,2.0,0,2010-03-17
57869,3663,14395,2707,2.0,0,2012-03-15
261177,5023,39023,3718,4.0,1,2013-08-05
24110,2605,6406,1927,5.0,0,2011-07-29
9650,4425,1531,3275,4.0,0,2014-08-06
170905,3787,30623,2800,4.0,0,2013-11-20
73908,2231,17425,1656,4.0,0,2010-01-03
48343,496,12407,375,5.0,1,2011-12-16
104197,1401,22172,1026,5.0,0,2012-01-29
176322,2868,31195,2128,5.0,0,2014-12-26
87803,3544,19763,2616,2.0,0,2014-06-10
84740,4595,19286,3397,5.0,0,2011-04-30
132781,1920,26147,1417,4.0,0,2011-07-01
33021,4864,8825,3601,3.0,0,2014-03-26
151303,1597,28399,1169,3.0,0,2011-01-25
75598,4994,17784,3696,4.0,0,2012-07-14
199728,3318,33553,2449,4.0,0,2012-10-26
30377,3670,8151,2712,5.0,0,2014-04-19
28932,677,7715,513,3.0,0,2011-06-05
93445,4083,20641,3014,5.0,0,2010-07-12
38781,4829,10248,3576,4.0,0,2012-07-08
31524,246,8483,186,5.0,0,2010-02-21
140785,4162,27192,3071,4.0,0,2012-06-20
68536,3618,16439,2672,3.0,0,2014-05-26
122620,3762,24795,2782,5.0,1,2013-03-10
125244,1811,25138,1327,5.0,0,2013-02-16
18958,1780,4753,1307,3.0,0,2012-08-27
252884,4698,38312,3473,5.0,0,2010-04-04
8994,1662,1305,1215,5.0,1,2013-09-29
31516,894,8479,660,1.0,0,2010-09-07
129671,352,25716,259,4.0,0,2014-02-25
199070,3317,33485,2448,5.0,0,2013-10-12
8744,114,1220,85,5.0,0,2012-02-12
25686,4541,6804,3357,3.0,0,2011-09-29
136450,1981,26627,1466,3.0,1,2010-02-12
18769,4988,4682,3692,5.0,0,2013-10-30
147749,2225,27991,1650,5.0,0,2013-12-03
111504,1703,23254,1246,5.0,0,2014-03-25
28677,4337,7621,3209,4.0,0,2013-05-15
157700,2440,29169,1808,5.0,1,2014-08-09
93699,3454,20685,2552,4.0,0,2013-11-02
12401,4468,2551,3303,4.0,0,2014-11-11
36530,4544,9708,3359,5.0,0,2014-06-06
137465,2012,26759,1489,5.0,0,2014-05-11
7166,1445,619,1064,3.0,0,2014-12-08
103945,4616,22130,3413,5.0,0,2014-03-09
13369,68,2916,49,3.0,0,2013-07-03
116736,3882,23984,2869,1.0,0,2014-10-01
16011,3791,3786,2803,5.0,0,2010-09-13
56614,614,14123,463,2.0,0,2014-07-30
243320,4623,37470,3419,5.0,0,2009-11-12
138848,2052,26932,1518,4.0,0,2010-09-08
12474,4083,2576,3014,3.0,0,2010-04-25
83284,1035,19077,765,3.0,0,2013-05-06
18138,113,4450,84,2.0,0,2011-07-07
106054,3194,22488,2356,1.0,0,2010-09-19
171496,4970,30687,3678,5.0,0,2014-12-13
39945,375,10551,280,5.0,0,2014-09-26
11231,2616,2134,1934,5.0,0,2012-10-07
163543,422,29844,315,3.0,0,2014-05-22
122444,1761,24756,1290,3.0,0,2012-04-07
52259,543,13257,407,4.0,0,2009-09-06
41199,1143,10816,839,3.0,0,2014-07-21
262040,4552,39086,3365,3.0,0,2014-01-29
219833,3859,35412,2852,5.0,1,2011-03-26
105343,1419,22343,1041,4.0,0,2013-07-24
56155,3967,14038,2934,2.0,0,2013-10-20
130613,1882,25858,1384,4.0,0,2012-07-10
38623,2265,10206,1684,4.0,0,2013-01-28
135435,1801,26502,1322,5.0,0,2013-12-29
102856,4038,21992,2984,3.0,0,2013-02-18
250358,4687,38084,3464,3.0,1,2012-09-16
101639,1365,21825,997,3.0,0,2013-11-12
56150,4826,14036,3573,4.0,0,2011-03-18
153464,2333,28656,1735,5.0,0,2011-02-14
11709,1613,2274,1181,1.0,0,2013-02-12
154971,2371,28838,1761,4.0,0,2015-01-05
87163,1141,19674,838,1.0,0,2015-01-02
263261,4988,39172,3692,5.0,0,2013-10-16
28983,4148,7731,3061,4.0,0,2009-03-21
40969,738,10770,554,4.0,0,2007-08-08
114858,4287,23739,3164,4.0,0,2009-11-17
29935,3727,7989,2756,5.0,0,2011-10-17
117106,3950,24031,2921,4.0,1,2012-08-21
186547,3128,32203,2304,3.0,0,2010-04-27
200331,3329,33621,2457,5.0,0,2009-01-05
160191,2499,29480,1852,4.0,1,2012-03-12
262147,1047,39094,775,4.0,0,2010-11-29
83532,983,19112,725,5.0,0,2014-12-25
159020,2477,29329,1834,4.0,0,2013-07-12
10167,32,1711,23,5.0,1,2013-09-28
34189,1340,9118,975,3.0,0,2013-08-16
253449,4719,38369,3490,5.0,1,2014-02-19
5320,2855,79,2119,3.0,0,2013-01-13
37487,3136,9947,2311,5.0,0,2010-01-24
82526,1034,18929,764,1.0,1,2011-09-08
32618,56,8737,40,5.0,0,2014-07-23
238638,4625,37088,3421,3.0,0,2011-09-22
41626,1859,10940,1366,3.0,0,2010-12-10
144448,2147,27607,1594,5.0,1,2009-09-07
190241,3215,32563,2373,5.0,1,2012-03-12
82811,4363,18993,3228,4.0,0,2014-02-25
261554,4949,39052,3663,5.0,0,2012-10-10
113145,4083,23473,3014,3.0,0,2010-04-19
215441,3769,35009,2787,5.0,1,2013-02-15
214319,3745,34893,2769,5.0,0,2010-11-18
111270,1535,23220,1126,5.0,0,2010-09-20
5999,1891,312,1391,4.0,0,2014-08-03
27321,4457,7240,3296,4.0,0,2009-07-25
